customer_id,order_id,Category,Dispatch Date,Delivered Date,Tracking Link,return_date,return_mode,return_reason,return_status,return_mode,refund_amount,AWB Number,Courier Partner,Tracking Link,Type of Return,Suborder Number Masked
7874,ORD00446,"Cups, Mugs & Saucers",06-12-2024,23-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00753871813&searchBy=referenceNumber,2026-01-22,Pickup,Size Issue,Approved,Pickup,516,M00753871813,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00753871813&searchBy=referenceNumber,Courier Return (RTO),9573108386727****
7221,ORD00447,"Cups, Mugs & Saucers",14-12-2024,22-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00768572409&searchBy=referenceNumber,2025-09-10,Pickup,Defective,Approved,Pickup,1191,M00768572409,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00768572409&searchBy=referenceNumber,Courier Return (RTO),9879084395285****
5698,ORD00448,"Cups, Mugs & Saucers",11-12-2024,22-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00763467322&searchBy=referenceNumber,2025-07-18,Drop-off,Size Issue,Rejected,Drop-off,1467,M00763467322,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00763467322&searchBy=referenceNumber,Courier Return (RTO),9740418099124****
4353,ORD00449,"Cups, Mugs & Saucers",10-12-2024,21-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00760328889&searchBy=referenceNumber,2025-06-19,Pickup,Wrong Item,Approved,Pickup,1571,M00760328889,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00760328889&searchBy=referenceNumber,Courier Return (RTO),9653480805828****
8331,ORD00450,"Cups, Mugs & Saucers",02-12-2024,21-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00744630788&searchBy=referenceNumber,2025-07-07,Pickup,Defective,Approved,Pickup,396,M00744630788,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00744630788&searchBy=referenceNumber,Courier Return (RTO),9434011960914****
5394,ORD00451,"Cups, Mugs & Saucers",03-12-2024,21-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00747473750&searchBy=referenceNumber,2024-11-28,Drop-off,Changed Mind,Pending,Drop-off,984,M00747473750,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00747473750&searchBy=referenceNumber,Courier Return (RTO),9469133810610****
7294,ORD00452,"Cups, Mugs & Saucers",29-11-2024,18-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324974&searchBy=referenceNumber,2024-12-19,Pickup,Defective,Pending,Pickup,805,M00740324974,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324974&searchBy=referenceNumber,Courier Return (RTO),9360150967786****
8193,ORD00453,"Cups, Mugs & Saucers",04-12-2024,18-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00751112015&searchBy=referenceNumber,2024-06-13,Pickup,Wrong Item,Approved,Pickup,1521,M00751112015,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00751112015&searchBy=referenceNumber,Courier Return (RTO),9508989272111****
6256,ORD00454,"Cups, Mugs & Saucers",07-12-2024,17-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00755647790&searchBy=referenceNumber,2024-07-30,Drop-off,Defective,Pending,Drop-off,988,M00755647790,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00755647790&searchBy=referenceNumber,Courier Return (RTO),9621225770926****
2111,ORD00455,"Cups, Mugs & Saucers",05-12-2024,17-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00751738139&searchBy=referenceNumber,2024-05-04,Pickup,Size Issue,Approved,Pickup,1338,M00751738139,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00751738139&searchBy=referenceNumber,Courier Return (RTO),9543846715819****
9597,ORD00456,"Cups, Mugs & Saucers",30-11-2024,17-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00742160949&searchBy=referenceNumber,2025-10-28,Pickup,Changed Mind,Rejected,Pickup,1000,M00742160949,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00742160949&searchBy=referenceNumber,Courier Return (RTO),9407363280161****
1150,ORD00457,"Cups, Mugs & Saucers",02-12-2024,17-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00744630803&searchBy=referenceNumber,2024-06-01,Pickup,Defective,Pending,Pickup,119,M00744630803,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00744630803&searchBy=referenceNumber,Courier Return (RTO),9406295980788****
1435,ORD00458,"Cups, Mugs & Saucers",05-12-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00751738142&searchBy=referenceNumber,2025-04-23,Pickup,Wrong Item,Rejected,Pickup,648,M00751738142,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00751738142&searchBy=referenceNumber,Courier Return (RTO),9549868678437****
7175,ORD00459,"Cups, Mugs & Saucers",03-12-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00747473745&searchBy=referenceNumber,2024-09-19,Pickup,Size Issue,Pending,Pickup,1575,M00747473745,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00747473745&searchBy=referenceNumber,Courier Return (RTO),9478969471947****
6143,ORD00460,"Cups, Mugs & Saucers",26-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00734128337&searchBy=referenceNumber,2025-03-26,Pickup,Changed Mind,Pending,Pickup,530,M00734128337,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00734128337&searchBy=referenceNumber,Courier Return (RTO),9157060389951****
9180,ORD00461,"Cups, Mugs & Saucers",25-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778010&searchBy=referenceNumber,2025-06-12,Pickup,Defective,Rejected,Pickup,1280,M00731778010,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778010&searchBy=referenceNumber,Courier Return (RTO),9100536864725****
9469,ORD00462,Jars & Containers,28-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00739105155&searchBy=referenceNumber,2025-12-13,Pickup,Changed Mind,Approved,Pickup,1243,M00739105155,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00739105155&searchBy=referenceNumber,Courier Return (RTO),9338146963370****
3606,ORD00463,"Cups, Mugs & Saucers",27-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00736400593&searchBy=referenceNumber,2025-03-24,Pickup,Changed Mind,Rejected,Pickup,642,M00736400593,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00736400593&searchBy=referenceNumber,Courier Return (RTO),9243145487844****
8814,ORD00464,"Cups, Mugs & Saucers",25-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778019&searchBy=referenceNumber,2025-11-14,Pickup,Defective,Pending,Pickup,1096,M00731778019,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778019&searchBy=referenceNumber,Courier Return (RTO),9096537703950****
6747,ORD00465,"Cups, Mugs & Saucers",23-11-2024,16-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903230&searchBy=referenceNumber,2024-05-10,Drop-off,Changed Mind,Pending,Drop-off,1072,M00728903230,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903230&searchBy=referenceNumber,Courier Return (RTO),9041742620223****
1844,ORD00466,"Cups, Mugs & Saucers",03-12-2024,13-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00747473744&searchBy=referenceNumber,2025-09-25,Drop-off,Wrong Item,Approved,Drop-off,594,M00747473744,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00747473744&searchBy=referenceNumber,Courier Return (RTO),9474596291664****
4559,ORD00467,"Cups, Mugs & Saucers",30-11-2024,13-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00742160950&searchBy=referenceNumber,2024-09-26,Pickup,Defective,Pending,Pickup,1285,M00742160950,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00742160950&searchBy=referenceNumber,Courier Return (RTO),9391096946206****
5017,ORD00468,"Cups, Mugs & Saucers",29-11-2024,13-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324981&searchBy=referenceNumber,2024-04-30,Drop-off,Defective,Pending,Drop-off,1519,M00740324981,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324981&searchBy=referenceNumber,Courier Return (RTO),9369353207024****
4648,ORD00469,"Cups, Mugs & Saucers",30-11-2024,13-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00742160974&searchBy=referenceNumber,2024-03-08,Drop-off,Defective,Approved,Drop-off,688,M00742160974,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00742160974&searchBy=referenceNumber,Courier Return (RTO),9387452041923****
4333,ORD00470,"Cups, Mugs & Saucers",02-12-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00744630782&searchBy=referenceNumber,2024-01-15,Drop-off,Wrong Item,Rejected,Drop-off,1103,M00744630782,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00744630782&searchBy=referenceNumber,Courier Return (RTO),9426326007468****
2907,ORD00471,Jars & Containers,02-12-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00744630790&searchBy=referenceNumber,2026-02-18,Drop-off,Size Issue,Pending,Drop-off,929,M00744630790,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00744630790&searchBy=referenceNumber,Courier Return (RTO),9415515533977****
6195,ORD00472,"Cups, Mugs & Saucers",29-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324983&searchBy=referenceNumber,2025-11-27,Pickup,Wrong Item,Pending,Pickup,471,M00740324983,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324983&searchBy=referenceNumber,Courier Return (RTO),9375642665697****
2325,ORD00473,"Cups, Mugs & Saucers",30-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00742160929&searchBy=referenceNumber,2024-03-10,Pickup,Changed Mind,Pending,Pickup,1154,M00742160929,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00742160929&searchBy=referenceNumber,Courier Return (RTO),9413076403175****
6061,ORD00474,"Cups, Mugs & Saucers",29-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324991&searchBy=referenceNumber,2025-08-16,Drop-off,Size Issue,Pending,Drop-off,321,M00740324991,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324991&searchBy=referenceNumber,Courier Return (RTO),9359007936915****
1659,ORD00475,"Cups, Mugs & Saucers",29-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324994&searchBy=referenceNumber,2024-12-09,Pickup,Wrong Item,Approved,Pickup,1794,M00740324994,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324994&searchBy=referenceNumber,Courier Return (RTO),9354312372483****
2422,ORD00476,"Cups, Mugs & Saucers",27-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00736400602&searchBy=referenceNumber,2025-08-08,Drop-off,Size Issue,Rejected,Drop-off,397,M00736400602,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00736400602&searchBy=referenceNumber,Courier Return (RTO),9237373025704****
8702,ORD00477,"Cups, Mugs & Saucers",23-11-2024,12-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903201&searchBy=referenceNumber,2026-01-18,Drop-off,Changed Mind,Pending,Drop-off,974,M00728903201,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903201&searchBy=referenceNumber,Courier Return (RTO),9047052446034****
4719,ORD00478,"Cups, Mugs & Saucers",29-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324962&searchBy=referenceNumber,2025-10-03,Pickup,Size Issue,Rejected,Pickup,1968,M00740324962,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324962&searchBy=referenceNumber,Courier Return (RTO),9360031729313****
8543,ORD00479,Jars & Containers,29-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324949&searchBy=referenceNumber,2024-12-22,Pickup,Size Issue,Pending,Pickup,273,M00740324949,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324949&searchBy=referenceNumber,Courier Return (RTO),9359832909955****
7847,ORD00480,"Cups, Mugs & Saucers",29-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00740324947&searchBy=referenceNumber,2025-10-27,Drop-off,Changed Mind,Rejected,Drop-off,1538,M00740324947,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00740324947&searchBy=referenceNumber,Courier Return (RTO),9358054399350****
9341,ORD00481,Jars & Containers,28-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00739105144&searchBy=referenceNumber,2025-03-02,Drop-off,Changed Mind,Approved,Drop-off,1100,M00739105144,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00739105144&searchBy=referenceNumber,Courier Return (RTO),9282439897760****
2494,ORD00482,"Cups, Mugs & Saucers",25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778016&searchBy=referenceNumber,2024-02-20,Drop-off,Changed Mind,Pending,Drop-off,753,M00731778016,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778016&searchBy=referenceNumber,Courier Return (RTO),9104163978727****
7441,ORD00483,"Cups, Mugs & Saucers",25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778028&searchBy=referenceNumber,2025-11-30,Drop-off,Size Issue,Rejected,Drop-off,295,M00731778028,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778028&searchBy=referenceNumber,Courier Return (RTO),9104302299044****
9021,ORD00484,"Cups, Mugs & Saucers",25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778009&searchBy=referenceNumber,2024-06-19,Drop-off,Changed Mind,Approved,Drop-off,592,M00731778009,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778009&searchBy=referenceNumber,Courier Return (RTO),9095891103753****
6364,ORD00485,Jars & Containers,26-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00734128329&searchBy=referenceNumber,2025-10-01,Pickup,Size Issue,Rejected,Pickup,742,M00734128329,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00734128329&searchBy=referenceNumber,Courier Return (RTO),9151556045429****
2346,ORD00486,"Cups, Mugs & Saucers",24-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658192&searchBy=referenceNumber,2025-12-15,Drop-off,Changed Mind,Pending,Drop-off,1370,M00730658192,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658192&searchBy=referenceNumber,Courier Return (RTO),9072700199338****
4713,ORD00487,Water Glasses,25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778029&searchBy=referenceNumber,2025-11-03,Drop-off,Size Issue,Rejected,Drop-off,787,M00731778029,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778029&searchBy=referenceNumber,Courier Return (RTO),9100250527436****
9452,ORD00488,"Cups, Mugs & Saucers",25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778048&searchBy=referenceNumber,2024-12-30,Drop-off,Size Issue,Rejected,Drop-off,126,M00731778048,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778048&searchBy=referenceNumber,Courier Return (RTO),9114396396070****
2890,ORD00489,"Cups, Mugs & Saucers",24-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658205&searchBy=referenceNumber,2026-02-13,Pickup,Size Issue,Pending,Pickup,641,M00730658205,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658205&searchBy=referenceNumber,Courier Return (RTO),9064749647839****
2900,ORD00490,"Cups, Mugs & Saucers",25-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778045&searchBy=referenceNumber,2024-09-23,Pickup,Defective,Rejected,Pickup,365,M00731778045,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778045&searchBy=referenceNumber,Courier Return (RTO),9108471607509****
3116,ORD00491,"Cups, Mugs & Saucers",24-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658162&searchBy=referenceNumber,2024-01-05,Pickup,Changed Mind,Approved,Pickup,779,M00730658162,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658162&searchBy=referenceNumber,Courier Return (RTO),9075446650045****
6650,ORD00492,"Cups, Mugs & Saucers",21-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00724923442&searchBy=referenceNumber,2025-04-08,Pickup,Size Issue,Approved,Pickup,1022,M00724923442,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00724923442&searchBy=referenceNumber,Courier Return (RTO),9006674738652****
1877,ORD00493,"Cups, Mugs & Saucers",21-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00724923435&searchBy=referenceNumber,2025-08-19,Pickup,Size Issue,Rejected,Pickup,1747,M00724923435,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00724923435&searchBy=referenceNumber,Courier Return (RTO),8994296826286****
3636,ORD00494,"Cups, Mugs & Saucers",22-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559192&searchBy=referenceNumber,2025-08-11,Pickup,Wrong Item,Pending,Pickup,1890,M00726559192,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559192&searchBy=referenceNumber,Courier Return (RTO),9034614909904****
6757,ORD00495,"Cups, Mugs & Saucers",24-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658156&searchBy=referenceNumber,2025-11-11,Drop-off,Wrong Item,Approved,Drop-off,841,M00730658156,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658156&searchBy=referenceNumber,Courier Return (RTO),9077601417207****
8396,ORD00496,"Cups, Mugs & Saucers",22-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559213&searchBy=referenceNumber,2025-09-02,Drop-off,Changed Mind,Rejected,Drop-off,647,M00726559213,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559213&searchBy=referenceNumber,Courier Return (RTO),8999650954365****
1523,ORD00497,"Cups, Mugs & Saucers",23-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903222&searchBy=referenceNumber,2024-04-23,Drop-off,Defective,Pending,Drop-off,241,M00728903222,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903222&searchBy=referenceNumber,Courier Return (RTO),9041978847215****
9699,ORD00498,"Cups, Mugs & Saucers",15-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00712971871&searchBy=referenceNumber,2024-03-17,Drop-off,Changed Mind,Approved,Drop-off,1079,M00712971871,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00712971871&searchBy=referenceNumber,Courier Return (RTO),8822871587619****
3935,ORD00499,"Cups, Mugs & Saucers",13-11-2024,11-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00709071027&searchBy=referenceNumber,2026-02-21,Drop-off,Wrong Item,Pending,Drop-off,1124,M00709071027,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00709071027&searchBy=referenceNumber,Courier Return (RTO),8736207886791****
5342,ORD00500,"Cups, Mugs & Saucers",22-11-2024,07-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559215&searchBy=referenceNumber,2024-06-08,Pickup,Size Issue,Approved,Pickup,492,M00726559215,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559215&searchBy=referenceNumber,Courier Return (RTO),8964929929972****
8877,ORD00501,"Cups, Mugs & Saucers",23-11-2024,07-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903220&searchBy=referenceNumber,2026-02-21,Pickup,Changed Mind,Pending,Pickup,1216,M00728903220,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903220&searchBy=referenceNumber,Courier Return (RTO),9039716582228****
1560,ORD00502,"Cups, Mugs & Saucers",23-11-2024,07-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903216&searchBy=referenceNumber,2025-06-04,Drop-off,Wrong Item,Pending,Drop-off,497,M00728903216,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903216&searchBy=referenceNumber,Courier Return (RTO),9025225014879****
1159,ORD00503,"Cups, Mugs & Saucers",21-11-2024,07-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00724923425&searchBy=referenceNumber,2024-12-12,Drop-off,Size Issue,Pending,Drop-off,1772,M00724923425,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00724923425&searchBy=referenceNumber,Courier Return (RTO),8951112158484****
9468,ORD00504,Jars & Containers,27-11-2024,06-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00736400599&searchBy=referenceNumber,2025-11-13,Drop-off,Defective,Pending,Drop-off,426,M00736400599,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00736400599&searchBy=referenceNumber,Courier Return (RTO),9243614130048****
6720,ORD00505,Jars & Containers,27-11-2024,06-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00736400598&searchBy=referenceNumber,2024-09-03,Drop-off,Changed Mind,Pending,Drop-off,1071,M00736400598,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00736400598&searchBy=referenceNumber,Courier Return (RTO),9250236649173****
7458,ORD00506,"Cups, Mugs & Saucers",22-11-2024,06-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559202&searchBy=referenceNumber,2025-06-30,Drop-off,Wrong Item,Approved,Drop-off,221,M00726559202,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559202&searchBy=referenceNumber,Courier Return (RTO),9042948169744****
5336,ORD00507,"Cups, Mugs & Saucers",23-11-2024,06-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00728903209&searchBy=referenceNumber,2025-03-20,Pickup,Defective,Pending,Pickup,908,M00728903209,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00728903209&searchBy=referenceNumber,Courier Return (RTO),9041383288763****
9833,ORD00508,"Cups, Mugs & Saucers",19-11-2024,06-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00720455813&searchBy=referenceNumber,2025-10-03,Pickup,Wrong Item,Approved,Pickup,477,M00720455813,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00720455813&searchBy=referenceNumber,Courier Return (RTO),8931584307625****
4007,ORD00509,"Cups, Mugs & Saucers",24-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658152&searchBy=referenceNumber,2025-09-27,Drop-off,Changed Mind,Rejected,Drop-off,693,M00730658152,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658152&searchBy=referenceNumber,Courier Return (RTO),9072084385244****
9230,ORD00510,"Cups, Mugs & Saucers",25-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778008&searchBy=referenceNumber,2025-11-17,Drop-off,Wrong Item,Pending,Drop-off,834,M00731778008,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778008&searchBy=referenceNumber,Courier Return (RTO),9099097404303****
9406,ORD00511,"Cups, Mugs & Saucers",25-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778015&searchBy=referenceNumber,2024-04-27,Drop-off,Size Issue,Rejected,Drop-off,172,M00731778015,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778015&searchBy=referenceNumber,Courier Return (RTO),9106316271580****
6460,ORD00512,"Cups, Mugs & Saucers",25-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00731778012&searchBy=referenceNumber,2025-10-10,Drop-off,Changed Mind,Pending,Drop-off,1797,M00731778012,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00731778012&searchBy=referenceNumber,Courier Return (RTO),9104856194076****
9146,ORD00513,Jars & Containers,24-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658208&searchBy=referenceNumber,2024-03-08,Drop-off,Changed Mind,Pending,Drop-off,1992,M00730658208,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658208&searchBy=referenceNumber,Courier Return (RTO),9083826715941****
1439,ORD00514,"Cups, Mugs & Saucers",21-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00724923440&searchBy=referenceNumber,2024-10-06,Drop-off,Size Issue,Pending,Drop-off,1892,M00724923440,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00724923440&searchBy=referenceNumber,Courier Return (RTO),9000873673483****
2732,ORD00515,"Cups, Mugs & Saucers",18-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00717954259&searchBy=referenceNumber,2025-09-02,Pickup,Changed Mind,Approved,Pickup,1415,M00717954259,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00717954259&searchBy=referenceNumber,Courier Return (RTO),8892236451244****
1972,ORD00516,"Cups, Mugs & Saucers",22-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559222&searchBy=referenceNumber,2025-01-25,Pickup,Defective,Rejected,Pickup,1177,M00726559222,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559222&searchBy=referenceNumber,Courier Return (RTO),9003851361370****
8989,ORD00517,"Cups, Mugs & Saucers",14-11-2024,05-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00710930169&searchBy=referenceNumber,2025-07-01,Pickup,Defective,Approved,Pickup,106,M00710930169,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00710930169&searchBy=referenceNumber,Courier Return (RTO),8774032648478****
2497,ORD00518,"Cups, Mugs & Saucers",24-11-2024,04-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00730658184&searchBy=referenceNumber,2025-11-07,Drop-off,Size Issue,Rejected,Drop-off,221,M00730658184,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00730658184&searchBy=referenceNumber,Courier Return (RTO),9071090284445****
3237,ORD00519,"Cups, Mugs & Saucers",18-11-2024,03-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00717954269&searchBy=referenceNumber,2025-08-03,Drop-off,Defective,Approved,Drop-off,526,M00717954269,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00717954269&searchBy=referenceNumber,Courier Return (RTO),8887699024970****
7731,ORD00520,"Cups, Mugs & Saucers",22-11-2024,03-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00726559214&searchBy=referenceNumber,2024-12-30,Drop-off,Changed Mind,Rejected,Drop-off,650,M00726559214,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00726559214&searchBy=referenceNumber,Courier Return (RTO),8994468998957****
5517,ORD00521,"Cups, Mugs & Saucers",12-11-2024,03-12-2024,https://meesho.portal.shipsy.io/track/result?refNum=M00708353404&searchBy=referenceNumber,2024-05-09,Pickup,Changed Mind,Pending,Pickup,1533,M00708353404,PocketShip,https://meesho.portal.shipsy.io/track/result?refNum=M00708353404&searchBy=referenceNumber,Courier Return (RTO),8699821290907****
